ref,word,sourceid,synset_id,gloss,alternate_words
wxyzlm8w7o_hiya.mp4,piggish,4,300011592,"resembling swine; coarsely gluttonous or greedy; ""piggish table manners""; ""the piggy fat-cheeked little boy and his porcine pot-bellied father""; ""swinish slavering over food""","hoggish, piggish, piggy, porcine, swinish"
yrac1vawx2_hiya.mp4,pigment,4,114138748,dry coloring matter (especially an insoluble powder to be mixed with a liquid to produce paint etc),pigment
oyplxogzlc_hiya.mp4,pileup,4,106868105,multiple collisions of vehicles,pileup
p4pzorhjge_hiya.mp4,pilferer,4,109924324,a thief who steals without using violence,"pilferer, sneak_thief, snitcher"
3tcs3himrf_hiya.mp4,pilgrim,4,109755405,someone who journeys in foreign lands,pilgrim
oz9w5nfzxx_hiya.mp4,pilgrimage,4,100298020,a journey to a sacred place,"pilgrim's_journey, pilgrimage"
l63yprbhfg_hiya.mp4,pilgrims,70,109755405,someone who journeys in foreign lands,pilgrim
6mmh8xjupi_hiya.mp4,pill,78,103788237,a dose of medicine in the form of a small pellet,"lozenge, pill, tab, tablet"
mdzpphnw5d_hiya.mp4,pillage,4,100908256,"the act of stealing valuable things from a place; ""the plundering of the Parthenon""; ""his plundering of the great authors""","pillage, pillaging, plundering"
wwdy5zcvj6_hiya.mp4,pillar,104,105570012,"a fundamental principle or practice; ""science eroded the pillars of superstition""",pillar
lmkjz37wkl_hiya.mp4,pillow,3,103789907,a cushion to support the head of a sleeping person,pillow
4ovmtvxcge_hiya.mp4,pillowcase,4,102869694,"bed linen consisting of a cover for a pillow; ""the burglar carried his loot in a pillowcase""","case, pillowcase, pillow_slip, slip"
tei48chuv3_hiya.mp4,pilot,104,201884470,fly a plane,"aviate, fly, pilot"
h3outpuyfg_hiya.mp4,pilot,,109756129,someone who is licensed to operate an aircraft in flight,"airplane_pilot, pilot"
rxphoiecif_hiya.mp4,pimple,104,113521836,a small inflamed elevation of the skin; a pustule or papule; common symptom in acne,"hickey, pimple"
doubrf96gf_hiya.mp4,pin,76,103792306,a piece of jewelry that is pinned onto the wearer''s garment,pin
ypyxw6fyen_hiya.mp4,pin,76,103791849,a small slender (often pointed) piece of wood or metal used to support or fasten or attach things,pin
f4d9jv2eq3_hiya.mp4,pin,4,106463912,a number you choose and use to gain access to various accounts,"personal_identification_number, PIN, PIN_number"
xowslad9em_hiya.mp4,pin on,4,110864781,any of several low-growing pines of western North America,"pinon, pinyon"
lovnozdyfi_hiya.mp4,pinata,4,103792810,plaything consisting of a container filled with toys and candy; suspended from a height for blindfolded children to break with sticks,pinata
dits03uez7_hiya.mp4,pinball,4,100435578,a game played on a sloping board; the object is to propel marbles against pins or into pockets,"pinball, pinball_game"
bzh4mgk9c2_hiya.mp4,pincers,70,103793263,a hand tool for holding consisting of a compound lever,"pair_of_pincers, pair_of_tweezers, pincer, tweezer"
cwpydbowjx_hiya.mp4,pinch,104,201415473,"squeeze tightly between the fingers; ""He pinched her behind""; ""She squeezed the bottle""","nip, pinch, squeeze, tweet, twinge, twitch"
we3k6qim1z_hiya.mp4,pinch,4,201415763,make ridges into by pinching together,"crimp, pinch"
2pqu9fha04_hiya.mp4,pinch hit,4,,,
cgdr4s3os5_hiya.mp4,pine,4,201753329,"have a desire for something or someone who is not present; ""She ached for a cigarette""; ""I am pining for my lover""","ache, languish, pine, yearn, yen"
4gdmmtsxyn_hiya.mp4,pine tree,4,110863556,a coniferous tree,"pine, pine_tree, true_pine"
48hikdkttv_hiya.mp4,pineapple,103,107281192,large sweet fleshy tropical fruit with a terminal tuft of stiff leaves; widely cultivated,"ananas, pineapple"
ypmrtx4kab_hiya.mp4,ping,108,200719201,"send a message from one computer to another to check whether it is reachable and active; ""ping your machine in the office""",ping
ndrr0unhae_hiya.mp4,ping,4,201199005,"hit with a pinging noise; ""The bugs pinged the lamp shade""",ping
zc5po86xw6_hiya.mp4,ping pong,104,100473948,a game (trade name Ping-Pong) resembling tennis but played on a table with paddles and a light hollow ball,"Ping-Pong, table_tennis"
vx1vndpplo_hiya.mp4,pinhole,4,103794576,a small puncture that might have been made by a pin,pinhole
oqnx58gxx9_hiya.mp4,pinion yoke,8,,,
hbkhmul4ah_hiya.mp4,pink,,300368006,of a light shade of red,"pink, pinkish"
04hybxq566_hiya.mp4,pinkish,4,300368006,of a light shade of red,"pink, pinkish"
g8q9gc4cfe_hiya.mp4,pinnacle,4,103794832,(architecture) a slender upright spire at the top of a buttress of tower,pinnacle
tsqyiyzgmv_hiya.mp4,pinnate,4,302099493,of a leaf shape; featherlike; having leaflets on each side of a common axis,"pinnate, pinnated"
edovm8sx2m_hiya.mp4,pinnochio,4,,,
9l0m4tqj9t_hiya.mp4,pinocchio,4,,,
5tezr6gpb1_hiya.mp4,pinprick,4,103795189,small puncture (as if made by a pin),pinprick
w72mugapxy_hiya.mp4,pint,102,112853014,a United States liquid unit equal to 16 fluid ounces; two pints equal one quart,pint
5gybvkr5uh_hiya.mp4,pint,4,112855557,a British imperial capacity measure (liquid or dry) equal to 4 gills or 568.26 cubic centimeters,pint
fdtdpuhjq1_hiya.mp4,pinto,4,102302193,a spotted or calico horse or pony,pinto
fwo396dczv_hiya.mp4,pioneer,70,201598629,"open up an area or prepare a way; ""She pioneered a graduate program for women students""","open_up, pioneer"
tiwcmybzxj_hiya.mp4,pip,4,110939302,a small hard seed found in some fruits,pip
aqpymwwprv_hiya.mp4,pipe,4,103796031,a tube with a small bowl at one end; used for smoking tobacco,"pipe, tobacco_pipe"
q8fjcajti8_hiya.mp4,"pipe - 1g, 2g, 5g, 6g",8,,,
xnxsd07qs7_hiya.mp4,pipe - amse (high pressure),8,,,
stmb5uojc1_hiya.mp4,pipe - ap1 (low pressure),8,,,
qsbb1uiart_hiya.mp4,pipe down,4,202127489,"become quiet or quieter; ""The audience fell silent when the speaker entered""","hush, pipe_down, quiesce, quiet, quieten, quiet_down"
slrec60fiy_hiya.mp4,pipeline,104,103796992,"a pipe used to transport liquids or gases; ""a pipeline runs from the wells to the seaport""","line, pipeline"
13m8nivfg7_hiya.mp4,pipette,108,103797777,measuring instrument consisting of a graduated glass tube used to measure or transfer precise volumes of a liquid by drawing the liquid up into the tube,"pipet, pipette"
k6qrbep7bv_hiya.mp4,pipsqueak,4,,,
2hnf8bmylj_hiya.mp4,pique,4,107057504,"a sudden outburst of anger; ""his temper sparked like damp firewood""","irritation, pique, temper"
tg1uptvfil_hiya.mp4,pirouette,4,100328010,(ballet) a rapid spin of the body (especially on the toes as in ballet),pirouette
eomt8urtry_hiya.mp4,pissed,4,300764879,very drunk,"besotted, blind_drunk, blotto, cockeyed, crocked, fuddled, loaded, pie-eyed, pissed, pixilated, plastered, potty, slopped, sloshed, smashed, soaked, soused, sozzled, squiffy, stiff, tiddley, tiddly, tight, tipsy, wet"
hlgvsfzcm1_hiya.mp4,pissed off,76,301745646,"aroused to impatience or anger; ""made an irritated gesture""; ""feeling nettled from the constant teasing""; ""peeved about being left out""; ""felt really pissed at her snootiness""; ""riled no end by his lies""; ""roiled by the delay""","annoyed, irritated, miffed, nettled, peeved, pissed, pissed_off, riled, roiled, steamed, stunng"
sbcp5xufju_hiya.mp4,pistil,70,110931481,the female ovule-bearing part of a flower composed of ovary and style and stigma,pistil
gozefq2w5g_hiya.mp4,pistons,8,103799441,mechanical device that has a plunging or thrusting motion,"piston, plunger"
caq3cxf82v_hiya.mp4,pit,4,108804164,"a sizeable hole (usually in the ground); ""they dug a pit to bury the body""","cavity, pit"
hxayinsgmm_hiya.mp4,pit pat paddle pat,4,,,
ugo4bfqphs_hiya.mp4,pitch,4,104724487,the property of sound that varies with variation in the frequency of vibration,pitch
6vzakzctm0_hiya.mp4,pitch,4,500000283,"black like tar (which is also called pitch); ""the night was pitch black"", ""his room was pitch black without any windows""",pitch
gs3oddai7g_hiya.mp4,pitch,4,500000284,"a field on which a sport is played; ""a cricket pitch"", ""a rugby pitch"", ""a football (soccer) pitch""",pitch
451pbm4dpm_hiya.mp4,pitch,4,106803941,promotion by means of an argument and demonstration,"pitch, sales_pitch, sales_talk"
yirqtzybrb_hiya.mp4,pitch,4,201810715,"move abruptly; ""The ship suddenly lurched to the left""","lurch, pitch, shift"
oog7os4sfs_hiya.mp4,pitch,4,114063488,any of various dark heavy viscid substances obtained as a residue,"pitch, tar"
5ir0gold4s_hiya.mp4,pitch,4,201466810,"throw or hurl from the mound to the batter, as in baseball; ""The pitcher delivered the ball""","deliver, pitch"
qsvb84ylr6_hiya.mp4,pitcher,104,109758806,"(baseball) the person who does the pitching; ""our pitcher has a sore arm""","hurler, pitcher, twirler"
r18onsbclf_hiya.mp4,pitchfork,104,103800401,a long-handled hand tool with sharp widely spaced prongs for lifting and pitching hay,pitchfork
oe8q1wvri3_hiya.mp4,pitchout,4,,,
uyjxxuq7bp_hiya.mp4,piteous,4,301008830,"deserving or inciting pity; ""a hapless victim""; ""miserable victims of war""; ""the shabby room struck her as extraordinarily pathetic""- Galsworthy; ""piteous appeals for help""; ""pitiable homeless children""; ""a pitiful fate""; ""Oh, you poor thing""; ""his poor d","hapless, miserable, misfortunate, pathetic, piteous, pitiable, pitiful, poor, wretched"
ksmcvfnqyt_hiya.mp4,pitfall,4,105360074,an unforeseen or unexpected or surprising difficulty,"booby_trap, pitfall"
85jzkqh7ht_hiya.mp4,pith,4,112344748,soft spongelike central cylinder of the stems of most flowering plants,pith
nh5decmffx_hiya.mp4,pitiless,4,301457874,"without mercy or pity; ""an act of ruthless ferocity""; ""a monster of remorseless cruelty""","pitiless, remorseless, ruthless, unpitying"
kk0rsq1118_hiya.mp4,pittance,4,112544504,"an inadequate payment; ""they work all day for a mere pittance""",pittance
bagsmdslhx_hiya.mp4,pittsburgh,4,108570031,a city in southwestern Pennsylvania where the confluence of the Allegheny River and Monongahela River forms the Ohio River; long an important urban industrial area; site of Carnegie-Mellon University and the University of Pittsburgh,Pittsburgh
zbl48wauxx_hiya.mp4,pituitary,4,105168925,the master gland of the endocrine system; located at the base of the brain,"hypophysis, pituitary, pituitary_body, pituitary_gland"
zy4brdypol_hiya.mp4,pity,76,107087709,"a feeling of sympathy and sorrow for the misfortunes of others; ""the blind are too often objects of pity""","commiseration, pathos, pity, ruth"
ppocexq5h0_hiya.mp4,pity me,76,,,
r1hqvmigdp_hiya.mp4,pivot,4,201988283,turn on a pivot,"pivot, swivel"
0ltosmhsaf_hiya.mp4,pivotal,4,300626175,"being of crucial importance; ""a pivotal event""; ""Its pivotal location has also exposed it to periodic invasions""- Henry Kissinger; ""the polar events of this study""; ""a polar principal""","pivotal, polar"
0kqi9j0pap_hiya.mp4,pixel,4,103802208,"(computer science) the smallest discrete component of an image or picture on a CRT screen (usually a colored dot); ""the greater the number of pixels per inch the greater the resolution""","pel, picture_element, pixel"
dui7xv9yyp_hiya.mp4,pixie,4,108938671,(folklore) fairies that are somewhat mischievous,"brownie, elf, gremlin, hob, imp, pixie, pixy"
ii49fvlsxu_hiya.mp4,pizazz,4,,,
iivjbxokkn_hiya.mp4,pizza,14,107398569,Italian open pie made of thin bread dough spread with a spiced mixture of e.g. tomato sauce and cheese,"pizza, pizza_pie"
anyimptiep_hiya.mp4,pizza-spin,9,,,
6itfee2vmt_hiya.mp4,placate,4,201714514,"cause to be more favorably inclined; gain the good will of; ""She managed to mollify the angry customer""","appease, assuage, conciliate, gentle, gruntle, lenify, mollify, pacify, placate"
fm7ay9lpvc_hiya.mp4,place,55,108037383,"where you live at a particular time; ""deliver the package to my home""; ""he doesn''t have a home to go to""; ""your place or mine?""","home, place"
d7ivcs0bni_hiya.mp4,place in prison,76,,,
e1d6kbwfgs_hiya.mp4,place put,55,,,
yx67dgdeme_hiya.mp4,place value,102,,,
snnntnvvjz_hiya.mp4,placebo,4,100974453,(Roman Catholic Church) vespers of the office for the dead,placebo
kubraradfu_hiya.mp4,placeholder,4,106825453,a symbol in a logical or mathematical expression that can be replaced by the name of any member of specified set,placeholder
jqckysjzbt_hiya.mp4,placekicker,4,109759402,(football) a kicker who makes a place kick for a goal,"place-kicker, placekicker"
9oa2zgrhmz_hiya.mp4,placemat,94,103802817,a mat serving as table linen for an individual place setting,place_mat
9cv0q7kdjk_hiya.mp4,placement,76,104799197,"the spatial property of the way in which something is placed; ""the arrangement of the furniture""; ""the placement of the chairs""","arrangement, placement"
xseexsx2fk_hiya.mp4,placements,76,104799197,"the spatial property of the way in which something is placed; ""the arrangement of the furniture""; ""the placement of the chairs""","arrangement, placement"
v81oecy21y_hiya.mp4,placenta,4,105204564,the vascular structure in the uterus of most mammals providing oxygen and nutrients for and transferring wastes from the developing fetus,placenta
co835owpgu_hiya.mp4,plagiarise,4,202212084,take without referencing from someone else''s writing or speech; of intellectual property,"lift, plagiarise, plagiarize"
jigj3s20wn_hiya.mp4,plagiariser,4,109759813,someone who uses another person''s words or ideas as if they were his own,"literary_pirate, pirate, plagiariser, plagiarist, plagiarizer"
cj3y4d3tvt_hiya.mp4,plagiarism,70,100706251,the act of plagiarizing; taking someone''s words or ideas as if they were your own,"piracy, plagiarisation, plagiarism, plagiarization"
kzxfdtvscg_hiya.mp4,plague,4,113274189,any epidemic disease with a high death rate,"pestilence, plague"
9ef0o9oqfx_hiya.mp4,plaid,4,104225041,a cloth having a crisscross design,"plaid, tartan"
